rating,year,votes,number of seasons
8.6,1987.0,69277.0,7.0
8.6,1987.0,69277.0,7.0
8.6,1987.0,69277.0,7.0
8.6,1987.0,69277.0,7.0
8.6,1987.0,69277.0,7.0
8.6,1987.0,69277.0,7.0
8.6,1987.0,69277.0,7.0
8.6,1987.0,69277.0,7.0
8.6,1987.0,69277.0,7.0
8.6,1987.0,69277.0,7.0
8.6,1987.0,69277.0,7.0
8.6,1987.0,69277.0,7.0
8.6,1987.0,69277.0,7.0
8.6,1987.0,69277.0,7.0
8.6,1987.0,69277.0,7.0
8.6,1987.0,69277.0,7.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
8.3,2000.0,349.0,
7.9,1962.0,1865.0,9.0
7.6,2002.0,6224.0,4.0
,2018.0,,
7.4,2007.0,698.0,7.0
7.4,2007.0,698.0,7.0
8.0,1984.0,6.0,1.0
8.0,1984.0,6.0,1.0
8.0,1984.0,6.0,1.0
8.3,2010.0,22312.0,5.0
8.3,2010.0,22312.0,5.0
8.3,2010.0,22312.0,5.0
8.3,2010.0,22312.0,5.0
8.3,2010.0,22312.0,5.0
8.3,2010.0,22312.0,5.0
8.3,2010.0,22312.0,5.0
8.3,2010.0,22312.0,5.0
8.3,2010.0,22312.0,5.0
5.4,2009.0,10.0,
5.4,2009.0,10.0,
5.4,2009.0,10.0,
5.7,1996.0,2032.0,4.0
5.7,1996.0,2032.0,4.0
5.7,1996.0,2032.0,4.0
5.7,1996.0,2032.0,4.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
8.7,2011.0,261917.0,7.0
,2016.0,,
6.7,2011.0,146.0,3.0
6.7,2011.0,146.0,3.0
5.2,2012.0,3474.0,
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
,2016.0,,1.0
8.0,1989.0,16042.0,7.0
8.0,1989.0,16042.0,7.0
8.0,1989.0,16042.0,7.0
8.0,1989.0,16042.0,7.0
8.0,1989.0,16042.0,7.0
8.0,1989.0,16042.0,7.0
8.0,1989.0,16042.0,7.0
8.0,1989.0,16042.0,7.0
8.0,1989.0,16042.0,7.0
8.0,1989.0,16042.0,7.0
8.0,1989.0,16042.0,7.0
8.0,1989.0,16042.0,7.0
8.0,1989.0,16042.0,7.0
8.0,1989.0,16042.0,7.0
8.0,1989.0,16042.0,7.0
7.7,1983.0,3814.0,4.0
7.7,1983.0,3814.0,4.0
7.7,1983.0,3814.0,4.0
7.7,1983.0,3814.0,4.0
7.7,1983.0,3814.0,4.0
7.7,1983.0,3814.0,4.0
7.7,1983.0,3814.0,4.0
7.3,1970.0,1748.0,2.0
7.3,1970.0,1748.0,2.0
7.8,1978.0,8375.0,5.0
7.8,1978.0,8375.0,5.0
7.8,1978.0,8375.0,5.0
7.8,1978.0,8375.0,5.0
7.8,1978.0,8375.0,5.0
8.2,2003.0,23.0,
8.4,2010.0,9041.0,2.0
8.4,2010.0,9041.0,2.0
8.4,2010.0,9041.0,2.0
8.4,2010.0,9041.0,2.0
8.4,2010.0,9041.0,2.0
8.4,2010.0,9041.0,2.0
8.4,2010.0,9041.0,2.0
8.4,2010.0,9041.0,2.0
8.4,2010.0,9041.0,2.0
8.4,2010.0,9041.0,2.0
8.1,2006.0,815.0,4.0
8.1,2006.0,815.0,4.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
8.1,1998.0,120461.0,8.0
7.2,1966.0,1482.0,5.0
7.2,1966.0,1482.0,5.0
6.8,1991.0,100802.0,
6.8,1991.0,100802.0,
6.8,1991.0,100802.0,
6.8,1991.0,100802.0,
6.8,1991.0,100802.0,
6.8,1991.0,100802.0,
6.8,1991.0,100802.0,
6.8,1991.0,100802.0,
6.8,1991.0,100802.0,
6.8,1991.0,100802.0,
6.8,1991.0,100802.0,
6.8,1991.0,100802.0,
6.8,1991.0,100802.0,
6.8,1991.0,100802.0,
6.8,1991.0,100802.0,
6.8,1991.0,100802.0,
6.8,1991.0,100802.0,
6.8,1991.0,100802.0,
6.8,1991.0,100802.0,
6.8,1991.0,100802.0,
6.8,1991.0,100802.0,
6.8,1991.0,100802.0,
6.8,1991.0,100802.0,
6.8,1991.0,100802.0,
6.8,1991.0,100802.0,
6.8,1991.0,100802.0,
6.8,1991.0,100802.0,
6.8,1991.0,100802.0,
6.8,1991.0,100802.0,
6.8,1991.0,100802.0,
6.8,1991.0,100802.0,
8.9,1997.0,564.0,2.0
8.9,1997.0,564.0,2.0
8.9,1997.0,564.0,2.0
8.0,1938.0,39734.0,
7.3,1996.0,1222.0,2.0
7.3,1996.0,1222.0,2.0
6.5,1988.0,829.0,4.0
6.5,1988.0,829.0,4.0
6.5,1988.0,829.0,4.0
6.5,1988.0,829.0,4.0
6.5,1988.0,829.0,4.0
6.5,1988.0,829.0,4.0
6.5,1988.0,829.0,4.0
6.5,1988.0,829.0,4.0
7.1,1948.0,689.0,
7.1,1948.0,689.0,
7.1,1948.0,689.0,
7.1,1948.0,689.0,
5.3,2004.0,6620.0,16.0
5.3,2004.0,6620.0,16.0
5.3,2004.0,6620.0,16.0
5.3,2004.0,6620.0,16.0
5.3,2004.0,6620.0,16.0
5.3,2004.0,6620.0,16.0
5.3,2004.0,6620.0,16.0
5.3,2004.0,6620.0,16.0
5.3,2004.0,6620.0,16.0
5.3,2004.0,6620.0,16.0
5.3,2004.0,6620.0,16.0
5.3,2004.0,6620.0,16.0
5.3,2004.0,6620.0,16.0
5.3,2004.0,6620.0,16.0
5.3,2004.0,6620.0,16.0
5.3,2004.0,6620.0,16.0
5.3,2004.0,6620.0,16.0
5.3,2004.0,6620.0,16.0
5.3,2004.0,6620.0,16.0
5.3,2004.0,6620.0,16.0
5.3,2004.0,6620.0,16.0
5.3,2004.0,6620.0,16.0
5.3,2004.0,6620.0,16.0
5.0,2013.0,303.0,2.0
6.8,2010.0,216701.0,
6.8,2010.0,216701.0,
6.8,2010.0,216701.0,
6.8,2010.0,216701.0,
6.8,2010.0,216701.0,
6.8,2010.0,216701.0,
6.8,2010.0,216701.0,
6.8,2010.0,216701.0,
6.8,2010.0,216701.0,
6.8,2010.0,216701.0,
6.8,2010.0,216701.0,
6.8,2010.0,216701.0,
6.8,2010.0,216701.0,
6.8,2010.0,216701.0,
6.8,2010.0,216701.0,
6.8,2010.0,216701.0,
8.1,2012.0,1031465.0,
8.1,2012.0,1031465.0,
8.1,2012.0,1031465.0,
8.1,2012.0,1031465.0,
8.1,2012.0,1031465.0,
8.1,2012.0,1031465.0,
8.1,2012.0,1031465.0,
8.1,2012.0,1031465.0,
7.2,1962.0,5294.0,9.0
7.2,1962.0,5294.0,9.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.3,2007.0,555596.0,10.0
8.1,1972.0,3360.0,6.0
8.1,1972.0,3360.0,6.0
8.1,1972.0,3360.0,6.0
8.1,1972.0,3360.0,6.0
8.1,1972.0,3360.0,6.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
7.9,2011.0,40294.0,3.0
6.7,1969.0,9347.0,5.0
6.7,1969.0,9347.0,5.0
6.7,1969.0,9347.0,5.0
6.7,1969.0,9347.0,5.0
6.7,1969.0,9347.0,5.0
6.7,1969.0,9347.0,5.0
6.7,1969.0,9347.0,5.0
6.7,1969.0,9347.0,5.0
6.7,1969.0,9347.0,5.0
6.7,1969.0,9347.0,5.0
6.7,1969.0,9347.0,5.0
6.7,1969.0,9347.0,5.0
6.7,1969.0,9347.0,5.0
7.3,1991.0,1679.0,7.0
7.3,1991.0,1679.0,7.0
7.3,1991.0,1679.0,7.0
7.3,1991.0,1679.0,7.0
7.3,1991.0,1679.0,7.0
7.3,1991.0,1679.0,7.0
7.3,1991.0,1679.0,7.0
7.3,1991.0,1679.0,7.0
7.3,1991.0,1679.0,7.0
7.3,1991.0,1679.0,7.0
7.3,1991.0,1679.0,7.0
7.3,1991.0,1679.0,7.0
5.8,2011.0,7762.0,1.0
5.8,2011.0,7762.0,1.0
5.8,2011.0,7762.0,1.0
5.8,2011.0,7762.0,1.0
5.8,2011.0,7762.0,1.0
5.8,2011.0,7762.0,1.0
5.8,2011.0,7762.0,1.0
5.8,2011.0,7762.0,1.0
5.8,2011.0,7762.0,1.0
5.8,2011.0,7762.0,1.0
5.8,2011.0,7762.0,1.0
5.8,2011.0,7762.0,1.0
5.8,2011.0,7762.0,1.0
5.8,2011.0,7762.0,1.0
5.8,2011.0,7762.0,1.0
5.8,2011.0,7762.0,1.0
5.8,2011.0,7762.0,1.0
5.8,2011.0,7762.0,1.0
5.8,2011.0,7762.0,1.0
5.8,2011.0,7762.0,1.0
5.8,2011.0,7762.0,1.0
5.8,2011.0,7762.0,1.0
5.8,2011.0,7762.0,1.0
5.8,2011.0,7762.0,1.0
5.8,2011.0,7762.0,1.0
5.8,2011.0,7762.0,1.0
5.8,2011.0,7762.0,1.0
5.8,2011.0,7762.0,1.0
8.9,2006.0,2240.0,3.0
8.9,2006.0,2240.0,3.0
8.9,2006.0,2240.0,3.0
8.9,2006.0,2240.0,3.0
8.9,2006.0,2240.0,3.0
8.9,2006.0,2240.0,3.0
6.9,2001.0,284.0,1.0
7.8,2006.0,4229.0,1.0
7.8,2006.0,4229.0,1.0
7.8,2006.0,4229.0,1.0
6.4,2009.0,45188.0,
6.4,2009.0,45188.0,
6.4,2009.0,45188.0,
6.4,2009.0,45188.0,
6.4,2009.0,45188.0,
6.4,2009.0,45188.0,
6.4,2009.0,45188.0,
6.4,2009.0,45188.0,
6.4,2009.0,45188.0,
6.4,2009.0,45188.0,
6.4,2009.0,45188.0,
8.0,1982.0,808.0,9.0
8.0,1982.0,808.0,9.0
8.0,1982.0,808.0,9.0
7.4,1984.0,25900.0,8.0
7.4,1984.0,25900.0,8.0
7.4,1984.0,25900.0,8.0
7.4,1984.0,25900.0,8.0
7.4,1984.0,25900.0,8.0
7.4,1984.0,25900.0,8.0
7.4,1984.0,25900.0,8.0
7.4,1984.0,25900.0,8.0
7.4,1984.0,25900.0,8.0
7.4,1984.0,25900.0,8.0
7.4,1984.0,25900.0,8.0
7.4,1984.0,25900.0,8.0
8.7,1996.0,35900.0,22.0
8.7,1996.0,35900.0,22.0
8.7,1996.0,35900.0,22.0
8.7,1996.0,35900.0,22.0
8.7,1996.0,35900.0,22.0
8.7,1996.0,35900.0,22.0
8.7,1996.0,35900.0,22.0
8.7,1996.0,35900.0,22.0
8.7,1996.0,35900.0,22.0
8.7,1996.0,35900.0,22.0
8.7,1996.0,35900.0,22.0
8.7,1996.0,35900.0,22.0
8.7,1996.0,35900.0,22.0
8.7,1996.0,35900.0,22.0
8.7,1996.0,35900.0,22.0
8.7,1996.0,35900.0,22.0
8.7,1996.0,35900.0,22.0
8.7,1996.0,35900.0,22.0
8.7,1996.0,35900.0,22.0
8.7,1996.0,35900.0,22.0
8.7,1996.0,35900.0,22.0
8.7,1996.0,35900.0,22.0
8.7,1996.0,35900.0,22.0
8.7,1996.0,35900.0,22.0
8.7,1996.0,35900.0,22.0
8.7,1996.0,35900.0,22.0
8.7,1996.0,35900.0,22.0
8.7,1996.0,35900.0,22.0
8.7,1996.0,35900.0,22.0
8.7,1996.0,35900.0,22.0
8.7,1996.0,35900.0,22.0
8.7,1996.0,35900.0,22.0
8.7,1996.0,35900.0,22.0
8.4,1961.0,6550.0,5.0
8.4,1961.0,6550.0,5.0
8.4,1961.0,6550.0,5.0
8.4,1961.0,6550.0,5.0
8.4,1961.0,6550.0,5.0
8.4,1961.0,6550.0,5.0
8.4,1961.0,6550.0,5.0
7.8,2007.0,7675.0,1.0
7.8,2007.0,7675.0,1.0
7.8,2007.0,7675.0,1.0
7.8,2007.0,7675.0,1.0
7.8,2007.0,7675.0,1.0
7.8,2007.0,7675.0,1.0
7.8,2007.0,7675.0,1.0
6.9,1995.0,12833.0,9.0
6.9,1995.0,12833.0,9.0
6.9,1995.0,12833.0,9.0
6.9,1995.0,12833.0,9.0
6.9,1995.0,12833.0,9.0
6.9,1995.0,12833.0,9.0
6.9,1995.0,12833.0,9.0
6.9,1995.0,12833.0,9.0
6.9,1995.0,12833.0,9.0
6.9,1995.0,12833.0,9.0
6.9,1995.0,12833.0,9.0
6.9,1995.0,12833.0,9.0
6.9,1995.0,12833.0,9.0
6.9,1995.0,12833.0,9.0
6.9,1995.0,12833.0,9.0
6.9,1995.0,12833.0,9.0
6.9,1995.0,12833.0,9.0
6.9,1995.0,12833.0,9.0
6.9,1995.0,12833.0,9.0
6.7,1979.0,4190.0,10.0
6.7,1979.0,4190.0,10.0
6.7,1979.0,4190.0,10.0
6.7,1979.0,4190.0,10.0
6.7,1979.0,4190.0,10.0
6.7,1979.0,4190.0,10.0
6.7,1979.0,4190.0,10.0
6.7,1979.0,4190.0,10.0
6.7,1979.0,4190.0,10.0
7.9,2011.0,5163.0,1.0
7.9,2011.0,5163.0,1.0
7.9,2011.0,5163.0,1.0
7.9,2011.0,5163.0,1.0
7.9,2011.0,5163.0,1.0
7.9,2011.0,5163.0,1.0
7.9,2011.0,5163.0,1.0
7.9,2011.0,5163.0,1.0
7.9,2011.0,5163.0,1.0
7.9,2011.0,5163.0,1.0
7.9,2011.0,5163.0,1.0
7.9,2011.0,5163.0,1.0
7.9,2011.0,5163.0,1.0
7.9,2011.0,5163.0,1.0
7.9,2011.0,5163.0,1.0
7.9,2011.0,5163.0,1.0
7.9,2011.0,5163.0,1.0
7.9,2011.0,5163.0,1.0
7.9,2011.0,5163.0,1.0
7.9,2011.0,5163.0,1.0
7.9,2011.0,5163.0,1.0
7.9,2011.0,5163.0,1.0
7.9,2011.0,5163.0,1.0
7.9,2011.0,5163.0,1.0
7.9,2011.0,5163.0,1.0
7.9,2011.0,5163.0,1.0
7.9,2011.0,5163.0,1.0
7.9,2011.0,5163.0,1.0
7.9,2011.0,5163.0,1.0
7.9,2011.0,5163.0,1.0
8.0,1976.0,1173.0,3.0
8.0,1976.0,1173.0,3.0
8.0,1976.0,1173.0,3.0
8.0,1976.0,1173.0,3.0
8.0,1976.0,1173.0,3.0
7.1,1981.0,4266.0,5.0
7.1,1981.0,4266.0,5.0
7.7,2012.0,12703.0,1.0
7.7,2012.0,12703.0,1.0
7.7,2012.0,12703.0,1.0
7.7,2012.0,12703.0,1.0
7.7,2012.0,12703.0,1.0
7.7,2012.0,12703.0,1.0
7.7,2012.0,12703.0,1.0
7.7,2012.0,12703.0,1.0
7.7,2012.0,12703.0,1.0
7.7,2012.0,12703.0,1.0
7.7,2012.0,12703.0,1.0
7.7,2012.0,12703.0,1.0
7.7,2012.0,12703.0,1.0
7.7,2012.0,12703.0,1.0
8.1,2014.0,206712.0,4.0
8.1,2014.0,206712.0,4.0
8.1,2014.0,206712.0,4.0
8.1,2014.0,206712.0,4.0
8.1,2014.0,206712.0,4.0
7.9,1990.0,94364.0,6.0
7.9,1990.0,94364.0,6.0
7.9,1990.0,94364.0,6.0
7.9,1990.0,94364.0,6.0
7.9,1990.0,94364.0,6.0
7.9,1990.0,94364.0,6.0
7.9,1990.0,94364.0,6.0
7.9,1990.0,94364.0,6.0
7.9,1990.0,94364.0,6.0
7.9,1990.0,94364.0,6.0
7.9,1990.0,94364.0,6.0
7.9,1990.0,94364.0,6.0
7.9,1990.0,94364.0,6.0
7.9,1990.0,94364.0,6.0
7.9,1990.0,94364.0,6.0
7.9,1990.0,94364.0,6.0
7.9,1990.0,94364.0,6.0
7.9,1990.0,94364.0,6.0
7.8,1993.0,220138.0,
7.8,1993.0,220138.0,
7.8,1993.0,220138.0,
7.8,1993.0,220138.0,
7.8,1993.0,220138.0,
7.8,1993.0,220138.0,
7.8,1993.0,220138.0,
7.8,1993.0,220138.0,
7.8,1993.0,220138.0,
7.8,1993.0,220138.0,
7.8,1993.0,220138.0,
7.8,1993.0,220138.0,
7.8,1993.0,220138.0,
7.8,1993.0,220138.0,
7.8,1997.0,273281.0,
7.8,1997.0,273281.0,
7.8,1997.0,273281.0,
7.8,1997.0,273281.0,
7.8,1997.0,273281.0,
7.8,1997.0,273281.0,
7.8,1997.0,273281.0,
7.8,1997.0,273281.0,
7.8,1997.0,273281.0,
7.8,1997.0,273281.0,
7.8,1997.0,273281.0,
7.8,1997.0,273281.0,
6.4,1970.0,276.0,
6.4,1970.0,276.0,
